5.6518593e-002  4.5644369e-002  7.0120331e-002  1.5392670e-001  3.1594250e-001  8.7738436e-001  1.9175723e+000  1.8824939e+000  1.5870817e+000  1.4596311e+000  1.1757587e+000  9.6651005e-001
5.5866699e-002  5.0472269e-002  7.6997526e-002  1.6409484e-001  2.9313453e-001  9.4275831e-001  2.0364363e+000  1.8904454e+000  1.6319575e+000  1.4782788e+000  1.1320807e+000  9.5484006e-001
5.2921043e-002  4.3657556e-002  6.5296430e-002  1.5486217e-001  2.6675580e-001  9.1788986e-001  2.0405243e+000  1.8339706e+000  1.5933629e+000  1.4732385e+000  1.1418976e+000  9.6135073e-001
4.6010467e-002  3.3292851e-002  4.8956770e-002  1.3738317e-001  1.9444238e-001  6.9964977e-001  1.9084138e+000  1.7168279e+000  1.4495132e+000  1.3913254e+000  1.1016119e+000  9.3466110e-001
4.1674030e-002  3.6149973e-002  2.1212863e-002  1.1537775e-001  2.1175642e-001  5.2562298e-001  1.7369375e+000  1.6487975e+000  1.3401929e+000  1.3128252e+000  1.0886046e+000  9.0207292e-001
4.3925242e-002  5.8866738e-002  3.4231377e-002  1.2541091e-001  3.2619956e-001  4.8672666e-001  1.8440598e+000  1.7557837e+000  1.3670081e+000  1.3612312e+000  1.1238987e+000  9.6515383e-001
4.7500477e-002  8.7766738e-002  2.8353314e-002  1.3475596e-001  3.6639568e-001  7.1640469e-001  1.8911712e+000  1.7465151e+000  1.3913435e+000  1.3519225e+000  1.1379014e+000  9.7792094e-001
4.9224183e-002  1.1889807e-001  6.1226077e-002  1.5128837e-001  2.4590294e-001  9.1959046e-001  1.7398240e+000  1.6290644e+000  1.3785866e+000  1.1793033e+000  1.0679645e+000  8.3007737e-001
5.2286445e-002  9.9106689e-002  6.7682462e-002  1.4442086e-001  1.5815577e-001  6.4579605e-001  1.4536796e+000  2.0074820e+000  1.2444150e+000  1.1793257e+000  1.0227631e+000  1.2438230e+000
4.8311997e-002  5.4305941e-002  8.3326982e-002  1.3712297e-001  1.1989913e-001  5.5041952e-001  1.4513098e+000  2.1075402e+000  1.3454003e+000  1.3863093e+000  1.1462212e+000  1.3862773e+000
4.1673427e-002  6.7393565e-002  8.3658402e-002  1.4724072e-001  1.9527017e-001  5.9447434e-001  1.7233738e+000  1.9300385e+000  1.3449781e+000  1.4304522e+000  1.1543732e+000  1.4022799e+000
4.2344818e-002  9.8638014e-002  8.8024800e-002  1.8312430e-001  2.4040948e-001  6.2405329e-001  1.9936156e+000  1.5516687e+000  1.6352924e+000  1.3572493e+000  1.0971993e+000  8.9663994e-001
4.9885644e-002  7.4160032e-002  5.7957598e-002  1.8542363e-001  3.0307084e-001  3.6137132e-001  1.9199973e+000  1.8107107e+000  1.7251124e+000  1.1593634e+000  1.0047278e+000  9.5103862e-001
5.5959125e-002  5.9193045e-002  4.3600388e-002  1.7726660e-001  1.8674330e-001  4.1751507e-001  1.8393920e+000  1.7927491e+000  1.9006924e+000  1.1537824e+000  1.0883742e+000  8.4734311e-001
4.2302685e-002  1.1439706e-001  7.2040583e-002  1.6479789e-001  2.2721354e-001  5.6494720e-001  1.9076709e+000  1.7565332e+000  1.3375299e+000  1.1345008e+000  1.0146971e+000  1.0190108e+000
3.5622852e-002  1.2598560e-001  1.0696676e-001  1.7029276e-001  2.0305089e-001  7.3307002e-001  1.9152718e+000  1.5962621e+000  1.2314565e+000  1.2697460e+000  1.0200759e+000  1.0428026e+000
3.7279143e-002  1.3700273e-001  1.2605665e-001  1.6689148e-001  2.8394405e-001  6.3934837e-001  1.8159800e+000  1.4942288e+000  1.4590854e+000  1.2136710e+000  1.1254556e+000  1.0193865e+000
4.5263785e-002  1.3729413e-001  1.0038478e-001  1.6463907e-001  2.4802412e-001  5.2967578e-001  1.6856930e+000  1.4289530e+000  1.7778154e+000  1.1592760e+000  1.2311072e+000  9.7927554e-001
4.4383616e-002  1.4173548e-001  7.9392232e-002  1.5738725e-001  4.7361166e-001  6.0226725e-001  1.7033175e+000  1.4629610e+000  1.6230971e+000  1.1722861e+000  1.1685509e+000  1.0521650e+000
4.7845237e-002  1.0139577e-001  7.6662251e-002  1.7764894e-001  4.8149150e-001  5.9341801e-001  1.7149744e+000  1.5832852e+000  1.5930833e+000  1.1557113e+000  1.1265072e+000  1.0633864e+000
5.3649382e-002  7.1130148e-002  8.0116504e-002  1.7313078e-001  3.8669639e-001  6.4760881e-001  1.6495062e+000  1.5877193e+000  1.3647090e+000  1.2008226e+000  1.1347890e+000  9.7433081e-001
5.0724780e-002  3.6651057e-002  7.2442808e-002  1.7615083e-001  3.2823147e-001  6.6762597e-001  1.6984618e+000  1.6338846e+000  8.5320611e-001  1.0785757e+000  1.1155045e+000  9.2144057e-001
4.8019891e-002  3.3884033e-002  5.7156530e-002  1.5440832e-001  4.2429694e-001  6.8679283e-001  1.7146566e+000  1.5124125e+000  8.9236173e-001  1.0830037e+000  1.1342742e+000  1.0120872e+000
4.2740045e-002  5.2822296e-002  7.4643344e-002  1.7339259e-001  3.8345426e-001  5.7912317e-001  1.6629914e+000  1.4663803e+000  1.1716984e+000  1.1123219e+000  1.2133352e+000  1.0697076e+000
4.2749720e-002  7.8766424e-002  8.8747450e-002  1.6463303e-001  2.6174108e-001  6.4810010e-001  1.5104556e+000  1.4722377e+000  1.8238734e+000  1.1965003e+000  1.2448569e+000  1.0189501e+000
3.8479369e-002  8.0534722e-002  1.1782787e-001  1.5021607e-001  2.1596695e-001  7.8177621e-001  1.5626998e+000  1.5557342e+000  1.6173047e+000  1.0476308e+000  1.2609613e+000  1.0048017e+000
4.1524321e-002  5.7113840e-002  8.3906928e-002  1.4102180e-001  2.8728179e-001  7.0543853e-001  1.5793183e+000  1.4431925e+000  1.3221875e+000  9.8453085e-001  1.1728731e+000  1.0159883e+000
4.2712899e-002  7.7047759e-002  4.3567850e-002  1.4034184e-001  2.3751512e-001  6.3284828e-001  1.6449375e+000  1.4179328e+000  7.9876123e-001  1.0297781e+000  1.0459687e+000  9.5576877e-001
4.3447894e-002  1.1040092e-001  4.7315798e-002  1.5666469e-001  2.7469672e-001  5.9663027e-001  1.6346858e+000  1.4715664e+000  1.0967081e+000  1.1243630e+000  1.0158828e+000  8.4399342e-001
3.8506058e-002  1.1437154e-001  1.1035283e-001  1.5752038e-001  2.3903084e-001  6.1398498e-001  1.6233261e+000  1.4885671e+000  1.3205685e+000  1.1644031e+000  1.2233913e+000  9.1604888e-001
4.0520353e-002  8.9409376e-002  1.5120752e-001  1.8225947e-001  3.6137261e-001  8.1184522e-001  1.5393138e+000  1.4228141e+000  1.0847657e+000  1.1624841e+000  1.2427692e+000  8.1736937e-001
4.0999674e-002  1.1091978e-001  1.4832218e-001  2.0177549e-001  2.2999597e-001  7.4391731e-001  1.5739115e+000  1.4071793e+000  1.1832991e+000  1.0585031e+000  1.1528929e+000  7.7127727e-001
4.2647122e-002  1.1661509e-001  1.3122318e-001  1.6348391e-001  1.3093678e-001  7.4850651e-001  1.5474357e+000  1.3924333e+000  1.0892092e+000  1.0016747e+000  1.0915587e+000  8.1512736e-001
3.8740975e-002  9.7350743e-002  1.0382636e-001  1.3210503e-001  6.2351632e-002  5.9247140e-001  1.5260903e+000  1.3316044e+000  1.2463427e+000  9.9705022e-001  1.1690482e+000  9.5387249e-001
4.1170853e-002  1.0566131e-001  9.4780280e-002  1.3678065e-001  2.3386848e-001  6.0616097e-001  1.4904541e+000  1.3135362e+000  1.3126722e+000  1.0562359e+000  1.1529045e+000  9.3505542e-001
3.8618210e-002  1.2241852e-001  1.1898671e-001  1.8533595e-001  3.6759051e-001  6.4807755e-001  1.5212829e+000  1.3470497e+000  1.7762960e+000  1.0495051e+000  1.0856614e+000  1.0126313e+000
4.2278639e-002  1.2801072e-001  1.6289923e-001  1.9348385e-001  3.9544526e-001  9.4870618e-001  1.5288378e+000  1.3202867e+000  1.5743482e+000  1.1427308e+000  1.0580156e+000  1.1065952e+000
4.8330381e-002  8.5655797e-002  1.3823662e-001  2.0848740e-001  3.3576883e-001  8.7689796e-001  1.4771357e+000  1.4647302e+000  1.4781139e+000  1.1171797e+000  1.0492334e+000  9.9081356e-001
5.5604516e-002  9.6974687e-002  9.3066947e-002  1.9437993e-001  3.5111930e-001  6.1909959e-001  1.4596104e+000  1.4326157e+000  1.5176854e+000  1.1736027e+000  1.0386246e+000  8.1882196e-001
5.6073973e-002  1.1232261e-001  6.1756787e-002  1.6461944e-001  3.3196962e-001  4.8441530e-001  1.5106435e+000  1.4678732e+000  1.6761734e+000  1.1410430e+000  1.0320163e+000  8.2505489e-001
4.9462373e-002  9.7102060e-002  8.8980028e-002  1.5036191e-001  2.7023519e-001  6.1782566e-001  1.4540841e+000  1.3703257e+000  1.4225370e+000  1.1480760e+000  1.1031017e+000  1.0672777e+000
4.9138707e-002  7.6436467e-002  9.3114861e-002  1.7178827e-001  2.2743576e-001  5.6277786e-001  1.4288980e+000  1.3932942e+000  1.2477632e+000  1.0539582e+000  1.0640026e+000  1.0629475e+000
4.6045046e-002  8.3655256e-002  8.6050995e-002  1.8321037e-001  2.5092271e-001  5.4765344e-001  1.4541934e+000  1.2746211e+000  1.1819464e+000  1.1329891e+000  9.7549580e-001  9.3649502e-001
4.0654216e-002  9.6541007e-002  7.7009669e-002  1.9884288e-001  2.2827907e-001  4.1478679e-001  1.5357362e+000  1.3561298e+000  1.3639464e+000  1.1333701e+000  1.1278300e+000  9.1725452e-001
3.9173196e-002  6.8544151e-002  7.8486462e-002  1.7672471e-001  1.7216941e-001  5.0263409e-001  1.5108975e+000  1.4156899e+000  1.5970109e+000  1.1256099e+000  1.1821234e+000  9.7231469e-001
3.9471796e-002  6.2472361e-002  8.4395373e-002  1.5987603e-001  2.0542788e-001  3.9230625e-001  1.4876289e+000  1.3012411e+000  1.3914690e+000  9.6795337e-001  1.0436439e+000  8.4975596e-001
3.7470987e-002  5.0993488e-002  6.3413651e-002  1.5731229e-001  2.6851781e-001  3.9323335e-001  1.3320705e+000  1.2189768e+000  1.2924355e+000  8.9563475e-001  7.6489320e-001  6.7809066e-001
4.1668140e-002  4.7410412e-002  4.9286315e-002  1.7324588e-001  3.0138975e-001  3.7998265e-001  1.2233206e+000  1.2077491e+000  1.1937740e+000  8.4471712e-001  8.1296264e-001  6.5293376e-001
5.0156281e-002  3.7810307e-002  5.0876032e-002  1.4767530e-001  2.9813845e-001  5.7923996e-001  1.2120247e+000  1.2227334e+000  1.2572080e+000  8.9292078e-001  7.7358053e-001  7.1156464e-001
4.8010820e-002  3.3106299e-002  5.8997266e-002  1.2305612e-001  2.6243052e-001  6.2089345e-001  1.2603625e+000  1.1074593e+000  9.5847264e-001  8.3101259e-001  7.9639963e-001  7.3173065e-001
3.1805279e-002  3.4638454e-002  8.3554851e-002  1.2813223e-001  2.7114145e-001  7.1637604e-001  1.2828188e+000  1.2055148e+000  9.5458754e-001  8.8655076e-001  8.5985146e-001  8.2250033e-001
3.1049003e-002  4.0341782e-002  7.8969311e-002  1.2784769e-001  3.0270545e-001  7.7380409e-001  1.3267848e+000  1.2986130e+000  9.8833614e-001  9.4253237e-001  1.0167834e+000  8.8451002e-001
3.2564441e-002  4.8310034e-002  7.9336330e-002  1.2953709e-001  2.6716888e-001  7.6088985e-001  1.3691526e+000  1.3644209e+000  1.1964769e+000  1.0131685e+000  9.6786585e-001  9.2366880e-001
3.7351066e-002  6.0029020e-002  7.3404412e-002  1.5907295e-001  2.1865706e-001  7.2772073e-001  1.3394428e+000  1.3864205e+000  1.2472479e+000  1.0163916e+000  9.4186148e-001  9.1378097e-001
4.3548117e-002  6.1746197e-002  9.0852948e-002  1.8849185e-001  2.3105598e-001  6.7723164e-001  1.3203882e+000  1.4684541e+000  1.2028449e+000  1.0799311e+000  9.7987921e-001  9.9397054e-001
5.1673437e-002  6.8740223e-002  8.2583413e-002  1.8569606e-001  2.5999163e-001  6.8156117e-001  1.3294749e+000  1.4893138e+000  1.0834079e+000  1.0763335e+000  1.0461889e+000  1.0067522e+000
5.0790584e-002  6.3207624e-002  7.4830517e-002  2.0073382e-001  2.4651874e-001  8.4688259e-001  1.3324573e+000  1.4631231e+000  1.1859348e+000  1.0438519e+000  9.5371296e-001  1.0139397e+000
5.3722633e-002  6.0294237e-002  8.1446910e-002  1.9582530e-001  2.6240280e-001  9.1392668e-001  1.2942911e+000  1.3339430e+000  1.3544280e+000  1.0371770e+000  9.3640540e-001  1.0144450e+000
4.9251274e-002  4.7186571e-002  9.1496700e-002  1.7200315e-001  2.8039759e-001  9.2644106e-001  1.3168303e+000  1.2654037e+000  1.3136814e+000  1.0257528e+000  8.9399260e-001  9.8393202e-001
4.6611519e-002  4.9071866e-002  7.8253749e-002  1.3843868e-001  2.7622218e-001  7.7418200e-001  1.3065279e+000  1.2316325e+000  1.2887095e+000  1.0111607e+000  8.9368049e-001  9.5389841e-001
3.7627473e-002  5.0241255e-002  6.7658676e-002  1.5479869e-001  2.7614737e-001  8.8685593e-001  1.2715084e+000  1.3250197e+000  1.2290078e+000  9.8230636e-001  8.7900253e-001  8.9765771e-001
4.2186145e-002  4.9544007e-002  6.6636577e-002  1.7140162e-001  1.8967501e-001  8.6817121e-001  1.2145124e+000  1.3109735e+000  1.2186768e+000  9.8245352e-001  9.6525449e-001  8.8647515e-001
4.1100003e-002  4.6130500e-002  6.4026781e-002  1.7647895e-001  1.4963053e-001  8.5443776e-001  1.1815222e+000  1.2474441e+000  1.1180053e+000  9.5356890e-001  9.5864766e-001  8.9530395e-001
3.7170951e-002  3.3262616e-002  5.3529849e-002  1.5952247e-001  1.5712501e-001  7.0016849e-001  1.1368847e+000  1.1828524e+000  1.1221680e+000  9.1202697e-001  9.2646889e-001  9.3691364e-001
